"player_key","player_id","url","editorial_team_full_name","editorial_team_abbr","editorial_team_url","is_keeper","uniform_number","display_position","image_url","is_undroppable","position_type","primary_position","eligible_positions","eligible_positions_to_add","has_player_notes","has_recent_player_notes","player_notes_last_timestamp","selected_position","is_editable","owner_email","owner_guid","team_code","date_captured","season","full_name","first_name","last_name","status","starting_status","on_disabled_list"
"431.p.9861","9861","https://sports.yahoo.com/mlb/players/9861","Philadelphia Phillies","PHI","https://sports.yahoo.com/mlb/teams/philadelphia/","{'status': '1', 'cost': None, 'kept': '1'}","12","OF","https://s.yimg.com/iu/api/res/1.2/wS.njjiOjqzRpZ7foBg7Hw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03282023/9861.png","0","B","OF","['OF', 'Util']","","1","","1710800674","BN","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Kyle Schwarber","Kyle","Schwarber","","",""
"431.p.10765","10765","https://sports.yahoo.com/mlb/players/10765","Chicago White Sox","CWS","https://sports.yahoo.com/mlb/teams/chi-white-sox/","{'status': '1', 'cost': None, 'kept': '1'}","88","OF","https://s.yimg.com/iu/api/res/1.2/Y_tuiB54Q0qiV6JxAnTYEA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04062023/10765.png","1","B","OF","['OF', 'Util']","","","","","BN","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Luis Robert","Luis","Robert Jr.","","",""
"431.p.11138","11138","https://sports.yahoo.com/mlb/players/11138","Houston Astros","HOU","https://sports.yahoo.com/mlb/teams/houston/","{'status': None, 'cost': None, 'kept': None}","59","SP","https://s.yimg.com/iu/api/res/1.2/y3V3XpqVT4WqlK1Oxg_H8Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04192023/11138.png","0","P","SP","['SP', 'P']","","1","","1710712081","SP","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Framber Valdez","Framber","Valdez","","",""
"431.p.11847","11847","https://sports.yahoo.com/mlb/players/11847","Minnesota Twins","MIN","https://sports.yahoo.com/mlb/teams/minnesota/","{'status': None, 'cost': None, 'kept': None}","41","SP","https://s.yimg.com/iu/api/res/1.2/MhCQ0FjoKjUsmybNXeJynA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/05232022/11847.png","0","P","SP","['SP', 'P']","","1","1","1711313901","SP","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Joe Ryan","Joe","Ryan","","",""
"431.p.10867","10867","https://sports.yahoo.com/mlb/players/10867","Cleveland Guardians","CLE","https://sports.yahoo.com/mlb/teams/cleveland/","{'status': None, 'cost': None, 'kept': None}","57","SP","https://s.yimg.com/iu/api/res/1.2/FAO9FythwgouQTonBqh4NA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04132023/10867.png","0","P","SP","['SP', 'P']","","1","","1711148447","SP","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Shane Bieber","Shane","Bieber","","",""
"431.p.8758","8758","https://sports.yahoo.com/mlb/players/8758","Boston Red Sox","BOS","https://sports.yahoo.com/mlb/teams/boston/","{'status': None, 'cost': None, 'kept': None}","74","RP","https://s.yimg.com/iu/api/res/1.2/wZAQYhwqnSF.gQelB3_cGg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03072023/8758.png","0","P","RP","['RP', 'P']","","1","","1711066591","RP","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Kenley Jansen","Kenley","Jansen","","",""
"431.p.10860","10860","https://sports.yahoo.com/mlb/players/10860","Detroit Tigers","DET","https://sports.yahoo.com/mlb/teams/detroit/","{'status': None, 'cost': None, 'kept': None}","55","RP","https://s.yimg.com/iu/api/res/1.2/p9C.xVjpQcruXpsAcXEn_g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04172023/10860.png","0","P","RP","['RP', 'P']","","","","","RP","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Alex Lange","Alex","Lange","","",""
"431.p.9872","9872","https://sports.yahoo.com/mlb/players/9872","Toronto Blue Jays","TOR","https://sports.yahoo.com/mlb/teams/toronto/","{'status': None, 'cost': None, 'kept': None}","17","SP","https://s.yimg.com/iu/api/res/1.2/kQZm45iideV2B.8497zpfQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03162023/9872.png","0","P","SP","['SP', 'P']","","1","","1710857674","P","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","José Berríos","José","Berríos","","",""
"431.p.11235","11235","https://sports.yahoo.com/mlb/players/11235","San Francisco Giants","SF","https://sports.yahoo.com/mlb/teams/san-francisco/","{'status': '1', 'cost': None, 'kept': '1'}","62","SP","https://s.yimg.com/iu/api/res/1.2/h6xNohPZKEf___eQAbVB.Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03232023/11235.png","0","P","SP","['SP', 'P']","","1","","1711153484","P","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Logan Webb","Logan","Webb","","",""
"431.p.9121","9121","https://sports.yahoo.com/mlb/players/9121","New York Yankees","NYY","https://sports.yahoo.com/mlb/teams/ny-yankees/","{'status': '1', 'cost': None, 'kept': '1'}","45","SP","https://s.yimg.com/iu/api/res/1.2/252rZYwk.TRSmBKqbnpQzA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04032023/9121.png","0","P","SP","['SP', 'P']","","1","","1711245942","P","","","OZV3DK6DUIXPXFOPGWUVIMIO5M","431.l.34188.t.8","2024-09-23 00:00:00","2024","Gerrit Cole","Gerrit","Cole","DTD","",""
"431.p.10642","10642","https://sports.yahoo.com/mlb/players/10642","Los Angeles Dodgers","LAD","https://sports.yahoo.com/mlb/teams/la-dodgers/","{'status': None, 'cost': None, 'kept': None}","16","C","https://s.yimg.com/iu/api/res/1.2/ZOgCSo6P3QsNj_YILsYIjg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04142023/10642.png","0","B","C","['C', 'Util']","","1","","1711041284","C","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Will Smith","Will","Smith","","",""
"431.p.10556","10556","https://sports.yahoo.com/mlb/players/10556","Milwaukee Brewers","MIL","https://sports.yahoo.com/mlb/teams/milwaukee/","{'status': None, 'cost': None, 'kept': None}","12","1B","https://s.yimg.com/iu/api/res/1.2/iWz1fOU.0NV7JWpl.Q6DsA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03082024/10556.png","0","B","1B","['1B', 'Util']","","","","","1B","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Rhys Hoskins","Rhys","Hoskins","","",""
"431.p.12503","12503","https://sports.yahoo.com/mlb/players/12503","Oakland Athletics","OAK","https://sports.yahoo.com/mlb/teams/oakland/","{'status': None, 'cost': None, 'kept': None}","20","2B","https://s.yimg.com/iu/api/res/1.2/V1j9Ho6f2GY3fjh6LTDA1A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03112024/12503.png","0","B","2B","['2B', 'Util']","","","","","2B","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Zack Gelof","Zack","Gelof","","",""
"431.p.11850","11850","https://sports.yahoo.com/mlb/players/11850","Texas Rangers","TEX","https://sports.yahoo.com/mlb/teams/texas/","{'status': None, 'cost': None, 'kept': None}","6","3B","https://s.yimg.com/iu/api/res/1.2/SaMRKGEqNVHqE1cZujQK5Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03172023/11850.png","0","B","3B","['3B', 'Util']","","1","1","1711287046","3B","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Josh Jung","Josh","Jung","","",""
"431.p.9319","9319","https://sports.yahoo.com/mlb/players/9319","San Diego Padres","SD","https://sports.yahoo.com/mlb/teams/san-diego/","{'status': None, 'cost': None, 'kept': None}","2","SS","https://s.yimg.com/iu/api/res/1.2/9tWUafXOs.qCEZeTiEUHvw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03242023/9319.png","0","B","SS","['SS', 'Util']","","","","","SS","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Xander Bogaerts","Xander","Bogaerts","","",""
"431.p.11238","11238","https://sports.yahoo.com/mlb/players/11238","Washington Nationals","WSH","https://sports.yahoo.com/mlb/teams/washington/","{'status': None, 'cost': None, 'kept': None}","28","OF","https://s.yimg.com/iu/api/res/1.2/947SV4D1CN7Cnw7IdGLDLg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03102023/11238.png","0","B","OF","['OF', 'Util']","","1","","1710550144","OF","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Lane Thomas","Lane","Thomas","","",""
"431.p.10883","10883","https://sports.yahoo.com/mlb/players/10883","Houston Astros","HOU","https://sports.yahoo.com/mlb/teams/houston/","{'status': '1', 'cost': None, 'kept': '1'}","44","OF","https://s.yimg.com/iu/api/res/1.2/sfwAJBbqKcAuW9FjKFXnlw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04192023/10883.png","1","B","OF","['OF', 'Util']","","1","","1710792154","OF","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Yordan Alvarez","Yordan","Alvarez","","",""
"431.p.11722","11722","https://sports.yahoo.com/mlb/players/11722","Arizona Diamondbacks","AZ","https://sports.yahoo.com/mlb/teams/arizona/","{'status': '1', 'cost': None, 'kept': '1'}","7","OF","https://s.yimg.com/iu/api/res/1.2/pCPhADf2coCsKIiOePfkWw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03072023/11722.png","1","B","OF","['OF', 'Util']","","1","","1710717575","OF","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Corbin Carroll","Corbin","Carroll","","",""
"431.p.8875","8875","https://sports.yahoo.com/mlb/players/8875","Philadelphia Phillies","PHI","https://sports.yahoo.com/mlb/teams/philadelphia/","{'status': '1', 'cost': None, 'kept': '1'}","3","1B","https://s.yimg.com/iu/api/res/1.2/ljH1hITLqfKK_R2iabuKKg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/05132022/8875.png","1","B","1B","['1B', 'Util']","","1","","1711203802","Util","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Bryce Harper","Bryce","Harper","","",""
"431.p.12729","12729","https://sports.yahoo.com/mlb/players/12729","Minnesota Twins","MIN","https://sports.yahoo.com/mlb/teams/minnesota/","{'status': None, 'cost': None, 'kept': None}","47","2B","https://s.yimg.com/iu/api/res/1.2/HNYTvud6BHoIPAkaTWZdZQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04112023/12729.png","0","B","2B","['2B', 'Util']","","","","","Util","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Edouard Julien","Edouard","Julien","","",""
"431.p.9584","9584","https://sports.yahoo.com/mlb/players/9584","Texas Rangers","TEX","https://sports.yahoo.com/mlb/teams/texas/","{'status': '1', 'cost': None, 'kept': '1'}","5","SS","https://s.yimg.com/iu/api/res/1.2/DypEw0W_TQByZbex3HS_AA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03172023/9584.png","0","B","SS","['SS', 'Util']","","1","1","1711286506","BN","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Corey Seager","Corey","Seager","","",""
"431.p.62973","62973","https://sports.yahoo.com/mlb/players/62973","Texas Rangers","TEX","https://sports.yahoo.com/mlb/teams/texas/","{'status': None, 'cost': None, 'kept': None}","82","OF","https://s.yimg.com/iu/api/res/1.2/TcM85WhJ.fAOHWf2QKLjIw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMDA7Y3I9MTtjdz0xNTM7ZHg9NzQ7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/dh/ap/default/140828/silhouette@2x.png","0","B","OF","['OF', 'Util', 'NA']","","","","","BN","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Wyatt Langford","Wyatt","Langford","NA","",""
"431.p.10514","10514","https://sports.yahoo.com/mlb/players/10514","Seattle Mariners","SEA","https://sports.yahoo.com/mlb/teams/seattle/","{'status': None, 'cost': None, 'kept': None}","58","SP","https://s.yimg.com/iu/api/res/1.2/TVPPIlQhSVGQDAPsyXOOgQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03222023/10514.png","0","P","SP","['SP', 'P']","","1","","1711215687","SP","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Luis Castillo","Luis","Castillo","","",""
"431.p.11057","11057","https://sports.yahoo.com/mlb/players/11057","Minnesota Twins","MIN","https://sports.yahoo.com/mlb/teams/minnesota/","{'status': None, 'cost': None, 'kept': None}","49","SP","https://s.yimg.com/iu/api/res/1.2/h10slmUh743Yt34PxlTXsQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04112023/11057.png","0","P","SP","['SP', 'P']","","1","","1710623279","SP","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Pablo López","Pablo","López","","",""
"431.p.10910","10910","https://sports.yahoo.com/mlb/players/10910","Baltimore Orioles","BAL","https://sports.yahoo.com/mlb/teams/baltimore/","{'status': '1', 'cost': None, 'kept': '1'}","39","SP","https://s.yimg.com/iu/api/res/1.2/bf45ssd4e74I3LgOUXfq9g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/02292024/10910.png","1","P","SP","['SP', 'P']","","1","","1711241000","SP","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Corbin Burnes","Corbin","Burnes","","",""
"431.p.10131","10131","https://sports.yahoo.com/mlb/players/10131","Houston Astros","HOU","https://sports.yahoo.com/mlb/teams/houston/","{'status': None, 'cost': None, 'kept': None}","71","RP","https://s.yimg.com/iu/api/res/1.2/HKDABE8DsfztSdJCPHnH1g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03062024/10131.png","0","P","RP","['RP', 'P']","","1","","1710798089","RP","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Josh Hader","Josh","Hader","","",""
"431.p.11052","11052","https://sports.yahoo.com/mlb/players/11052","Los Angeles Dodgers","LAD","https://sports.yahoo.com/mlb/teams/la-dodgers/","{'status': None, 'cost': None, 'kept': None}","59","RP","https://s.yimg.com/iu/api/res/1.2/hbrfA73ugu.OCZoSB_GTgw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04142023/11052.png","0","P","RP","['RP', 'P']","","1","","1710941771","RP","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Evan Phillips","Evan","Phillips","","",""
"431.p.11009","11009","https://sports.yahoo.com/mlb/players/11009","Tampa Bay Rays","TB","https://sports.yahoo.com/mlb/teams/tampa-bay/","{'status': None, 'cost': None, 'kept': None}","47","RP","https://s.yimg.com/iu/api/res/1.2/Wn4qH04BlKR5l0I6Jkot0g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03202023/11009.png","0","P","RP","['RP', 'P']","","","","","P","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Jason Adam","Jason","Adam","","",""
"431.p.9358","9358","https://sports.yahoo.com/mlb/players/9358","Houston Astros","HOU","https://sports.yahoo.com/mlb/teams/houston/","{'status': None, 'cost': None, 'kept': None}","55","RP","https://s.yimg.com/iu/api/res/1.2/LJQkGQ_St5rj0uPduBtREA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04192023/9358.png","0","P","RP","['RP', 'P']","","","","","P","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Ryan Pressly","Ryan","Pressly","","",""
"431.p.11315","11315","https://sports.yahoo.com/mlb/players/11315","Houston Astros","HOU","https://sports.yahoo.com/mlb/teams/houston/","{'status': None, 'cost': None, 'kept': None}","53","SP","https://s.yimg.com/iu/api/res/1.2/SD1QIWE9KSKn9N2yIGSN_A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/04192023/11315.png","0","P","SP","['SP', 'P']","","1","","1711229310","P","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Cristian Javier","Cristian","Javier","","",""
"431.p.12505","12505","https://sports.yahoo.com/mlb/players/12505","Oakland Athletics","OAK","https://sports.yahoo.com/mlb/teams/oakland/","{'status': None, 'cost': None, 'kept': None}","19","SP","https://s.yimg.com/iu/api/res/1.2/BGkgYylEDziUU1RqDR82uA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03312023/12505.png","0","P","SP","['SP', 'P']","","1","","1711149637","BN","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Mason Miller","Mason","Miller","","",""
"431.p.9701","9701","https://sports.yahoo.com/mlb/players/9701","Texas Rangers","TEX","https://sports.yahoo.com/mlb/teams/texas/","{'status': None, 'cost': None, 'kept': None}","48","SP","https://s.yimg.com/iu/api/res/1.2/6sGPwjRTeltjph2sVts_Ng--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03172023/9701.png","0","P","SP","['SP', 'P', 'IL']","","1","","1711131329","IL","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Jacob deGrom","Jacob","deGrom","IL60","","1"
"431.p.60090","60090","https://sports.yahoo.com/mlb/players/60090","Baltimore Orioles","BAL","https://sports.yahoo.com/mlb/teams/baltimore/","{'status': None, 'cost': None, 'kept': None}","87","SS","https://s.yimg.com/iu/api/res/1.2/QlesyFXtm45L81UQKqmvRQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03232023/60090.png","0","B","SS","['SS', 'Util', 'NA']","","","","","NA","","","PSL6BV2AOKL4TTBUJUULX4EOMQ","431.l.34188.t.9","2024-09-23 00:00:00","2024","Jackson Holliday","Jackson","Holliday","NA","",""
"431.p.11531","11531","https://sports.yahoo.com/mlb/players/11531","Seattle Mariners","SEA","https://sports.yahoo.com/mlb/teams/seattle/","{'status': None, 'cost': None, 'kept': None}","29","C","https://s.yimg.com/iu/api/res/1.2/jGH9xJc1AzaqC.Vt.2.tbg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03222023/11531.png","0","B","C","['C', 'Util']","","1","","1710735418","C","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Cal Raleigh","Cal","Raleigh","","",""
"431.p.8588","8588","https://sports.yahoo.com/mlb/players/8588","Toronto Blue Jays","TOR","https://sports.yahoo.com/mlb/teams/toronto/","{'status': None, 'cost': None, 'kept': None}","2","1B,2B,3B","https://s.yimg.com/iu/api/res/1.2/B32vO2Q171grgZl4lS.kJA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/mlb_cutout/players_l/03052024/8588.png","0","B","1B","['1B', '2B', '3B', 'Util']","","","","","1B","","","TAXI66LUQRNBKSCNVTPVMQ4DR4","431.l.34188.t.10","2024-09-23 00:00:00","2024","Justin Turner","Justin","Turner","","",""
